participant,image,modality,PID,length,attributives,adverbs,syllables,chars,consciousness_of_projection,self_reference_words,negations,pseudo_quantifiers,positive_allness,prepositions
ppt-1023,img-1159609,written,0.625,16,0,3,1.25,3.6875,0,0,0,0,0,2
ppt-1023,img-1159621,written,0.45454545454545453,11,0,1,1.6363636363636365,5.181818181818182,0,0,0,0,0,1
ppt-1023,img-1159648,written,0.4,10,0,3,1.8,4.9,0,0,0,1,0,1
ppt-1023,img-1159675,written,0.55,20,2,1,1.65,4.85,1,0,0,0,0,2
ppt-1023,img-1159724,written,0.46153846153846156,13,1,0,1.4615384615384615,4.6923076923076925,0,0,0,0,0,3
ppt-1023,img-1159749,written,0.46153846153846156,13,0,0,1.4615384615384615,4.076923076923077,0,0,0,0,0,3
ppt-1023,img-1159762,written,0.5833333333333334,13,1,1,1.6923076923076923,4.3076923076923075,0,0,0,0,0,2
ppt-1023,img-1159768,written,0.5555555555555556,9,3,1,1.7777777777777777,4.777777777777778,0,0,0,0,0,1
ppt-1023,img-1159775,written,0.6153846153846154,13,0,1,1.4615384615384615,4.3076923076923075,0,0,0,0,0,2
ppt-1023,img-1159777,written,0.6153846153846154,14,0,1,1.5,4.642857142857143,0,0,0,0,0,2
ppt-1023,img-1159784,written,0.45454545454545453,11,3,0,1.6363636363636365,4.454545454545454,0,0,0,0,0,2
ppt-1023,img-1159813,written,0.4666666666666667,15,0,0,1.6666666666666667,5.0,1,0,0,0,0,2
ppt-1023,img-1159819,written,0.5,12,0,0,1.3333333333333333,4.416666666666667,0,0,0,0,0,2
ppt-1023,img-1159829,written,0.4166666666666667,13,1,0,1.4615384615384615,4.461538461538462,0,0,0,0,0,3
ppt-1023,img-1159847,written,0.5454545454545454,11,1,0,1.2727272727272727,4.181818181818182,0,0,0,0,0,1
ppt-1023,img-1159855,written,0.46153846153846156,13,0,0,1.2307692307692308,3.6153846153846154,0,0,0,0,0,2
ppt-1023,img-1159860,written,0.5,12,1,0,1.5,4.916666666666667,0,0,0,0,0,2
ppt-1023,img-1159870,written,0.4166666666666667,13,1,0,1.3076923076923077,3.6923076923076925,0,0,0,0,0,3
ppt-1023,img-1159874,written,0.5384615384615384,13,0,2,1.6153846153846154,4.923076923076923,0,0,0,0,0,2
ppt-1023,img-1159882,written,0.5,16,0,0,1.125,3.75,0,0,0,0,1,3
ppt-1023,img-1159889,written,0.5,10,0,2,1.6,5.0,0,0,0,0,0,1
ppt-1023,img-1159897,written,0.4117647058823529,19,1,0,1.1578947368421053,3.8421052631578947,0,0,0,0,0,3
ppt-1023,img-1159904,written,0.5555555555555556,9,0,0,1.8888888888888888,6.333333333333333,0,0,0,0,0,2
ppt-1023,img-1159956,written,0.5,10,1,2,1.4,4.6,0,0,0,0,0,1
ppt-1023,img-1159967,written,0.4444444444444444,10,1,0,1.4,4.2,0,0,0,0,0,2
ppt-1023,img-1159973,written,0.3333333333333333,12,0,2,1.75,5.583333333333333,0,0,0,0,0,1
ppt-1023,img-1159991,written,0.4,10,0,2,1.2,4.0,0,0,0,0,0,1
ppt-1023,img-1160019,written,0.4166666666666667,12,0,1,1.25,3.9166666666666665,0,0,0,0,0,1
ppt-1023,img-1160049,written,0.6,10,1,1,1.5,5.0,0,0,0,2,0,1
ppt-1023,img-1160062,written,0.4,10,1,0,1.5,4.3,0,0,0,0,0,2
ppt-1023,img-1160093,written,0.45454545454545453,11,0,0,1.8181818181818181,5.909090909090909,0,0,0,0,0,1
ppt-1024,img-1592289,written,0.7,11,0,1,1.7272727272727273,5.0,0,0,0,0,0,1
ppt-1024,img-1592298,written,0.6666666666666666,9,1,1,1.3333333333333333,4.777777777777778,0,0,0,1,0,1
ppt-1024,img-1592303,written,0.5384615384615384,13,1,2,2.0,5.538461538461538,0,0,0,0,0,1
ppt-1024,img-1592305,written,0.4666666666666667,15,1,2,1.8666666666666667,5.4,0,0,0,0,0,2
ppt-1024,img-1592314,written,0.5,12,0,0,1.1666666666666667,3.6666666666666665,0,0,0,0,0,2
ppt-1024,img-1592350,written,0.5,8,2,0,1.875,5.375,0,0,0,0,0,1
ppt-1024,img-1592351,written,0.25,8,0,0,1.625,4.625,0,0,0,0,0,1
ppt-1024,img-1592352,written,0.45,20,1,3,1.4,4.3,0,0,0,0,0,2
ppt-1024,img-1592362,written,0.4117647058823529,17,0,0,1.5294117647058822,5.117647058823529,0,0,0,0,0,3
ppt-1024,img-1592367,written,0.5882352941176471,17,1,2,1.4705882352941178,4.647058823529412,0,0,0,1,0,1
ppt-1024,img-1592372,written,0.3333333333333333,12,0,1,1.5833333333333333,4.166666666666667,0,0,0,0,0,2
ppt-1024,img-1592378,written,0.4375,16,0,1,1.1875,3.875,0,0,0,0,0,1
ppt-1024,img-1592394,written,0.25,12,1,1,1.8333333333333333,4.666666666666667,0,0,0,0,0,2
ppt-1024,img-1592397,written,0.5,12,1,0,1.3333333333333333,4.083333333333333,0,0,0,0,0,2
ppt-1024,img-1592401,written,0.41025641025641024,40,1,3,1.25,3.75,0,0,0,0,0,6
ppt-1024,img-1592499,written,0.4166666666666667,12,0,0,1.3333333333333333,4.583333333333333,0,0,0,0,0,3
ppt-1024,img-1592501,written,0.42857142857142855,7,0,1,1.4285714285714286,4.428571428571429,0,0,0,0,0,0
ppt-1024,img-1592519,written,0.5555555555555556,9,0,1,1.7777777777777777,5.666666666666667,0,0,0,0,0,1
ppt-1024,img-1592530,written,0.6666666666666666,10,0,0,1.5,4.2,0,0,0,0,0,1
ppt-1024,img-1592567,written,0.3076923076923077,14,1,0,1.7857142857142858,5.142857142857143,0,0,0,0,0,3
ppt-1024,img-1592568,written,0.2727272727272727,11,0,0,1.3636363636363635,4.0,0,0,0,0,0,2
ppt-1024,img-1592581,written,0.5,14,0,0,1.5714285714285714,4.714285714285714,0,0,0,0,0,2
ppt-1024,img-1592619,written,0.36363636363636365,12,1,0,1.4166666666666667,4.5,0,0,0,0,0,2
ppt-1024,img-1592620,written,0.42857142857142855,8,0,0,1.25,4.25,0,0,0,0,0,1
ppt-1024,img-1592656,written,0.4444444444444444,9,1,1,1.3333333333333333,4.444444444444445,0,0,0,0,0,1
ppt-1024,img-1592657,written,0.35714285714285715,14,0,0,1.2142857142857142,3.7857142857142856,0,0,0,0,0,2
ppt-1024,img-1592693,written,0.45454545454545453,12,1,0,1.25,4.166666666666667,0,0,0,0,0,2
ppt-1024,img-1592727,written,0.23529411764705882,19,0,0,1.4736842105263157,4.157894736842105,0,0,0,0,0,3
ppt-1024,img-1592747,written,0.35294117647058826,17,1,0,1.2352941176470589,4.117647058823529,1,0,0,0,0,4
ppt-1024,img-1592804,written,0.4166666666666667,12,1,1,1.3333333333333333,4.333333333333333,0,0,0,0,0,2
ppt-1024,img-1592807,written,0.45,20,0,0,1.7,4.8,0,0,0,0,0,4
ppt-1024,img-1592817,written,0.42857142857142855,23,0,0,1.565217391304348,4.826086956521739,0,0,0,0,0,6
ppt-1024,img-1592836,written,0.5652173913043478,23,1,3,1.4782608695652173,4.3478260869565215,0,0,0,0,0,1
ppt-1024,img-1592857,written,0.45,21,3,0,1.1904761904761905,3.5714285714285716,0,0,0,0,0,2
ppt-1024,img-1592874,written,0.46153846153846156,13,0,2,1.3846153846153846,4.6923076923076925,0,0,0,0,0,2
ppt-1024,img-1592890,written,0.3076923076923077,13,0,2,1.2307692307692308,3.8461538461538463,0,0,0,0,0,1
ppt-1024,img-1592921,written,0.46153846153846156,13,1,0,1.3846153846153846,4.538461538461538,0,0,0,0,0,1
ppt-1024,img-1592934,written,0.42857142857142855,21,1,2,1.4285714285714286,4.333333333333333,0,0,0,0,0,4
ppt-1024,img-1592951,written,0.6363636363636364,12,1,2,1.5,4.083333333333333,0,0,0,0,0,0
ppt-1024,img-1592971,written,0.3333333333333333,15,0,0,1.8,5.266666666666667,0,0,0,0,0,3
ppt-1024,img-1593006,written,0.5454545454545454,12,0,2,1.5833333333333333,4.916666666666667,0,0,0,0,0,1
ppt-1024,img-1593035,written,0.5333333333333333,15,3,0,1.5333333333333334,4.466666666666667,0,0,0,0,0,1
ppt-1024,img-1593041,written,0.5,18,0,3,1.6666666666666667,5.166666666666667,0,0,0,0,0,3
ppt-1024,img-1593047,written,0.5294117647058824,17,3,2,1.4705882352941178,4.352941176470588,0,0,0,0,0,2
ppt-1024,img-1593056,written,0.5,9,0,1,1.3333333333333333,4.444444444444445,0,0,0,0,0,1
ppt-1024,img-1593058,written,0.5652173913043478,23,2,5,1.2608695652173914,3.8260869565217392,0,0,0,0,0,4
ppt-1024,img-1593063,written,0.5333333333333333,16,1,0,1.6875,5.125,0,0,0,0,0,3
ppt-1024,img-1593084,written,0.4444444444444444,10,0,1,1.6,5.1,0,0,0,0,0,1
ppt-1024,img-1593102,written,0.4444444444444444,27,0,1,1.3333333333333333,3.814814814814815,0,0,0,0,0,4
ppt-1024,img-1593112,written,0.4375,17,2,0,1.3529411764705883,4.0,0,0,0,0,0,4
ppt-1024,img-1593146,written,0.45454545454545453,11,0,0,1.3636363636363635,4.2727272727272725,0,0,0,0,0,2
ppt-1024,img-1593241,written,0.42857142857142855,14,0,1,1.4285714285714286,4.428571428571429,0,0,0,0,0,2
ppt-1025,img-498024,written,0.5263157894736842,20,2,1,1.55,4.8,0,0,0,0,0,2
ppt-1025,img-498025,written,0.5833333333333334,12,0,1,1.6666666666666667,5.416666666666667,0,0,0,0,0,1
ppt-1025,img-498032,written,0.55,20,0,3,1.5,4.95,0,0,0,0,0,2
ppt-1025,img-498039,written,0.45,20,1,0,1.55,4.55,1,0,0,0,0,3
ppt-1025,img-498058,written,0.5357142857142857,28,2,1,1.6071428571428572,5.285714285714286,1,0,0,1,0,4
ppt-1025,img-498079,written,0.34782608695652173,24,0,1,1.4583333333333333,4.416666666666667,0,0,0,0,0,5
ppt-1025,img-498092,written,0.5,18,1,0,1.4444444444444444,4.777777777777778,0,0,0,0,0,4
ppt-1025,img-498108,written,0.5625,16,1,1,1.375,4.8125,0,0,0,0,0,2
ppt-1025,img-498111,written,0.4090909090909091,22,1,2,1.4090909090909092,4.409090909090909,0,0,1,0,0,4
ppt-1025,img-498149,written,0.5217391304347826,23,4,0,1.6521739130434783,4.739130434782608,0,0,0,0,0,3
ppt-1025,img-498151,written,0.5862068965517241,33,1,1,1.4545454545454546,4.7272727272727275,0,0,1,0,0,3
ppt-1025,img-498153,written,0.23076923076923078,13,0,0,1.9230769230769231,6.0,0,0,0,0,0,3
ppt-1025,img-498155,written,0.3888888888888889,19,0,0,1.4736842105263157,4.684210526315789,0,0,0,0,0,3
ppt-1025,img-498170,written,0.5625,16,1,0,1.375,4.5625,0,0,0,0,0,1
ppt-1025,img-498175,written,0.5454545454545454,22,0,0,1.3181818181818181,3.9545454545454546,0,0,0,0,0,3
ppt-1025,img-498221,written,0.4,15,0,0,1.2666666666666666,3.8666666666666667,0,0,0,0,0,3
ppt-1025,img-498226,written,0.4117647058823529,18,1,1,1.5555555555555556,4.666666666666667,0,0,0,0,0,3
ppt-1025,img-498253,written,0.47619047619047616,21,2,1,1.4761904761904763,4.476190476190476,0,0,0,0,0,2
ppt-1025,img-498258,written,0.5,14,2,2,1.6428571428571428,5.0,0,0,1,0,0,2
ppt-1025,img-498261,written,0.5263157894736842,19,1,1,1.8421052631578947,5.7368421052631575,0,0,0,0,0,5
ppt-1025,img-498272,written,0.35294117647058826,17,0,0,1.588235294117647,4.529411764705882,0,0,0,0,0,5
ppt-1025,img-498280,written,0.42857142857142855,28,1,3,1.6071428571428572,4.821428571428571,0,0,0,0,0,6
ppt-1025,img-498281,written,0.5333333333333333,15,3,0,1.4,3.8666666666666667,0,0,0,0,0,3
ppt-1025,img-498286,written,0.5,20,0,3,1.55,5.45,0,0,0,0,0,3
ppt-1025,img-498304,written,0.375,16,1,0,1.3125,4.375,0,0,0,0,0,1
ppt-1025,img-498326,written,0.47058823529411764,17,4,1,1.411764705882353,4.352941176470588,0,0,0,0,0,2
ppt-1025,img-498339,written,0.5833333333333334,12,0,0,1.5833333333333333,4.416666666666667,0,0,0,0,0,3
ppt-1025,img-498372,written,0.6,20,3,0,1.8,5.55,0,0,0,0,0,2
ppt-1025,img-498388,written,0.3181818181818182,22,0,0,1.5,4.363636363636363,0,0,0,0,0,5
ppt-1025,img-498396,written,0.5416666666666666,24,0,2,1.625,4.916666666666667,0,0,0,0,0,4
ppt-1025,img-498398,written,0.48,25,2,0,1.56,4.32,0,0,0,1,0,4
ppt-1025,img-498405,written,0.4375,15,1,0,1.4666666666666666,4.466666666666667,0,0,0,0,0,3
ppt-1025,img-712977,written,0.45,20,1,2,1.15,3.75,0,0,0,0,0,2
ppt-1025,img-713003,written,0.47058823529411764,17,1,0,1.4705882352941178,4.411764705882353,0,0,0,0,1,4
ppt-1025,img-713017,written,0.6428571428571429,14,1,0,2.0714285714285716,6.0,0,0,0,0,0,2
ppt-1025,img-713024,written,0.5238095238095238,22,1,0,1.7727272727272727,5.363636363636363,0,0,0,0,0,3
ppt-1025,img-713028,written,0.5,16,3,1,1.5625,5.4375,0,0,0,0,0,1
ppt-1025,img-713075,written,0.5625,16,2,1,1.6875,4.9375,0,0,0,0,0,2
ppt-1025,img-713089,written,0.36363636363636365,22,0,0,1.3636363636363635,4.0,0,0,0,0,0,4
ppt-1025,img-713112,written,0.5384615384615384,27,0,1,1.2222222222222223,3.925925925925926,1,0,0,0,0,4
ppt-1025,img-713135,written,0.48148148148148145,28,2,2,1.3214285714285714,3.8214285714285716,0,0,0,0,0,4
ppt-1025,img-713142,written,0.35,21,1,1,1.3333333333333333,3.9047619047619047,0,0,0,0,0,5
ppt-1025,img-713146,written,0.4,10,1,0,1.6,4.8,0,0,0,0,0,2
ppt-1025,img-713174,written,0.5185185185185185,27,3,0,1.2962962962962963,3.962962962962963,0,0,0,0,0,7
ppt-1025,img-713211,written,0.3888888888888889,18,0,2,1.5,4.055555555555555,0,0,0,0,0,3
ppt-1025,img-713228,written,0.46153846153846156,13,0,1,1.3076923076923077,4.0,0,0,0,0,0,4
ppt-1025,img-713274,written,0.47058823529411764,17,0,0,1.2941176470588236,4.0588235294117645,0,0,0,0,0,3
ppt-1025,img-713285,written,0.46153846153846156,13,1,2,1.4615384615384615,4.923076923076923,0,0,0,0,0,1
ppt-1025,img-713328,written,0.5,16,1,0,1.5,4.4375,0,0,0,0,0,3
ppt-1025,img-713330,written,0.4375,16,2,1,1.375,4.5,0,0,0,0,0,1
ppt-1025,img-713371,written,0.7,10,0,1,1.5,5.1,0,0,0,0,0,0
ppt-1026,img-1159397,written,0.375,9,0,1,1.2222222222222223,3.3333333333333335,0,0,0,0,0,2
ppt-1026,img-1159408,written,0.46153846153846156,13,0,0,1.5384615384615385,4.769230769230769,0,0,0,0,0,3
ppt-1026,img-1159425,written,0.3333333333333333,9,0,2,1.1111111111111112,3.6666666666666665,0,0,0,0,0,1
ppt-1026,img-1159427,written,0.4166666666666667,12,0,2,1.1666666666666667,3.0833333333333335,0,0,0,0,0,3
ppt-1026,img-1159434,written,0.5,16,0,1,1.5,4.625,0,0,0,0,0,2
ppt-1026,img-1159440,written,0.5454545454545454,11,1,1,1.4545454545454546,4.818181818181818,0,0,0,0,0,2
ppt-1026,img-1159446,written,0.45454545454545453,11,0,2,1.5454545454545454,4.2727272727272725,0,0,0,0,0,2
ppt-1026,img-1159447,written,0.45454545454545453,11,0,1,1.6363636363636365,4.909090909090909,0,0,0,0,0,1
ppt-1026,img-1159463,written,0.35714285714285715,14,0,0,1.2142857142857142,3.7142857142857144,0,0,0,0,0,3
ppt-1026,img-1159470,written,0.5294117647058824,17,0,1,1.3529411764705883,4.235294117647059,0,0,0,0,0,3
ppt-1026,img-1159482,written,0.42857142857142855,14,0,1,1.7142857142857142,4.857142857142857,0,0,0,0,0,2
ppt-1026,img-1159486,written,0.45454545454545453,11,1,1,1.5454545454545454,4.363636363636363,0,0,0,0,0,3
ppt-1026,img-1159497,written,0.45454545454545453,11,2,1,1.3636363636363635,3.4545454545454546,0,0,0,0,0,2
ppt-1026,img-1159508,written,0.23076923076923078,13,0,2,1.3846153846153846,4.230769230769231,0,0,0,0,0,0
ppt-1026,img-1159515,written,0.5,18,0,3,1.3888888888888888,4.166666666666667,0,0,1,0,0,3
ppt-1026,img-1159541,written,0.5454545454545454,12,1,1,1.25,3.6666666666666665,0,0,1,0,0,1
ppt-1026,img-1159572,written,0.4444444444444444,9,1,1,1.7777777777777777,5.666666666666667,0,0,0,0,0,1
ppt-1026,img-1159575,written,0.5333333333333333,15,0,2,1.2666666666666666,3.933333333333333,0,0,0,0,0,2
ppt-1026,img-1159592,written,0.36363636363636365,11,0,0,1.4545454545454546,4.181818181818182,0,0,0,0,0,3
ppt-1026,img-1159606,written,0.4444444444444444,9,0,1,1.8888888888888888,6.111111111111111,0,0,0,0,0,1
ppt-1026,img-1159609,written,0.3333333333333333,9,0,0,1.6666666666666667,5.444444444444445,0,0,0,0,0,1
ppt-1026,img-1159621,written,0.4444444444444444,9,0,2,1.4444444444444444,4.444444444444445,0,0,0,1,0,1
ppt-1026,img-1159648,written,0.4,10,1,1,1.6,5.2,0,0,0,0,0,1
ppt-1026,img-1159675,written,0.3333333333333333,9,0,0,1.4444444444444444,4.777777777777778,0,0,0,0,0,1
ppt-1026,img-1159724,written,0.26666666666666666,16,0,1,1.5,4.3125,0,0,0,0,0,2
ppt-1026,img-1159749,written,0.46153846153846156,13,0,0,1.3846153846153846,4.384615384615385,0,0,0,0,0,2
ppt-1026,img-1159762,written,0.375,16,0,5,1.25,3.875,0,0,0,0,0,2
ppt-1026,img-1159768,written,0.5555555555555556,18,1,1,1.5,4.444444444444445,0,0,0,0,0,2
ppt-1026,img-1159775,written,0.2,10,0,1,1.4,4.4,0,0,0,0,0,1
ppt-1026,img-1159777,written,0.4,10,1,1,1.1,3.6,0,0,0,0,0,2
ppt-1026,img-1159784,written,0.5,14,0,2,1.7142857142857142,5.0,0,0,0,0,0,2
ppt-1026,img-1159813,written,0.5789473684210527,19,0,1,1.368421052631579,4.2105263157894735,0,0,0,0,0,3
ppt-1026,img-1159819,written,0.3,10,0,1,1.2,3.5,0,0,0,0,0,2
ppt-1026,img-1159829,written,0.375,8,1,0,1.5,4.5,0,0,0,0,0,1
ppt-1026,img-1159847,written,0.36363636363636365,11,1,0,1.3636363636363635,3.8181818181818183,0,0,0,0,0,2
ppt-1026,img-1159855,written,0.46153846153846156,13,0,1,1.4615384615384615,4.384615384615385,0,0,0,0,0,1
ppt-1026,img-1159860,written,0.5714285714285714,14,0,1,1.2142857142857142,4.285714285714286,0,0,0,0,0,1
ppt-1026,img-1159870,written,0.3333333333333333,9,0,0,1.2222222222222223,3.7777777777777777,0,0,0,0,0,2
ppt-1026,img-1159874,written,0.6666666666666666,9,0,0,1.3333333333333333,4.222222222222222,0,0,0,1,0,1
ppt-1026,img-1159882,written,0.42857142857142855,14,0,0,1.2857142857142858,3.7857142857142856,0,0,0,0,0,1
ppt-1026,img-1159889,written,0.4,10,0,1,1.7,5.7,0,0,0,0,0,1
ppt-1026,img-1159897,written,0.3333333333333333,15,0,2,1.1333333333333333,3.8,0,0,0,0,0,2
ppt-1026,img-1159904,written,0.375,8,0,0,1.5,4.25,0,0,0,0,0,1
ppt-1026,img-1159956,written,0.5,10,0,0,1.6,4.7,0,0,0,0,0,2
ppt-1026,img-1159967,written,0.5714285714285714,14,0,1,1.5,4.571428571428571,0,0,0,0,0,2
ppt-1026,img-1159973,written,0.4444444444444444,10,1,0,1.3,3.9,0,0,0,0,0,2
ppt-1026,img-1159991,written,0.5555555555555556,9,1,1,1.7777777777777777,5.555555555555555,0,0,0,0,0,1
ppt-1026,img-1160019,written,0.3,10,0,1,1.4,4.4,0,0,0,0,0,0
ppt-1026,img-1160049,written,0.5555555555555556,9,1,0,1.4444444444444444,4.555555555555555,0,0,0,0,0,1
ppt-1026,img-1160062,written,0.5833333333333334,12,1,1,1.5,4.666666666666667,0,0,0,0,0,2
ppt-1026,img-1160093,written,0.375,16,1,1,1.3125,4.1875,0,0,0,0,0,2
ppt-1027,img-713380,written,0.46153846153846156,13,0,0,1.4615384615384615,5.076923076923077,0,0,0,0,0,2
ppt-1027,img-713381,written,0.45454545454545453,12,1,0,1.5833333333333333,5.0,0,0,0,0,0,3
ppt-1027,img-713392,written,0.4,15,0,0,1.5333333333333334,5.0,0,0,0,0,0,4
ppt-1027,img-713403,written,0.5,25,0,1,1.48,4.6,0,0,0,0,0,4
ppt-1027,img-713418,written,0.6153846153846154,13,3,0,1.8461538461538463,5.384615384615385,0,0,0,2,0,2
ppt-1027,img-713450,written,0.625,25,0,1,1.4,4.16,0,0,0,0,0,4
ppt-1027,img-713512,written,0.46153846153846156,14,1,0,1.6428571428571428,4.857142857142857,0,0,0,1,0,3
ppt-1027,img-713513,written,0.7,10,3,0,2.0,5.5,0,0,0,0,0,1
ppt-1027,img-713519,written,0.44,25,1,1,1.28,3.92,0,0,0,2,0,4
ppt-1027,img-713585,written,0.45454545454545453,24,1,1,1.4583333333333333,4.375,0,0,0,0,0,4
ppt-1027,img-713593,written,0.3888888888888889,19,1,1,1.5789473684210527,4.7368421052631575,0,0,0,0,0,1
ppt-1027,img-713620,written,0.35714285714285715,15,0,1,1.8,6.133333333333334,0,0,0,0,0,2
ppt-1027,img-713633,written,0.36363636363636365,11,0,0,1.5454545454545454,4.818181818181818,0,0,0,0,0,3
ppt-1027,img-713640,written,0.5882352941176471,17,2,1,1.7058823529411764,5.411764705882353,0,0,0,0,0,4
ppt-1027,img-713652,written,0.4166666666666667,12,0,0,1.5833333333333333,5.666666666666667,0,0,0,0,0,2
ppt-1027,img-713653,written,0.5263157894736842,20,0,0,1.7,5.6,0,0,0,0,0,3
ppt-1027,img-713666,written,0.5833333333333334,12,1,0,2.1666666666666665,6.083333333333333,0,0,0,0,0,2
ppt-1027,img-713679,written,0.3333333333333333,12,0,0,1.9166666666666667,5.75,0,0,0,1,0,1
ppt-1027,img-713681,written,0.6,15,2,0,1.6,5.466666666666667,0,0,0,0,0,2
ppt-1027,img-713684,written,0.5333333333333333,16,1,0,1.875,5.5,0,0,0,0,0,2
ppt-1027,img-713689,written,0.35294117647058826,17,0,0,1.8823529411764706,5.647058823529412,0,0,0,0,0,2
ppt-1027,img-713707,written,0.4,15,0,0,1.4666666666666666,4.533333333333333,0,0,0,0,0,4
ppt-1027,img-713718,written,0.38461538461538464,14,1,0,1.5714285714285714,5.0,0,0,0,1,0,3
ppt-1027,img-713730,written,0.5,18,1,0,1.7777777777777777,5.166666666666667,0,0,0,0,0,2
ppt-1027,img-713742,written,0.5384615384615384,13,0,1,1.9230769230769231,5.538461538461538,0,0,0,0,0,3
ppt-1027,img-713749,written,0.5714285714285714,8,0,1,1.375,4.125,0,0,0,0,0,1
ppt-1027,img-713760,written,0.23529411764705882,17,0,2,1.4705882352941178,4.882352941176471,0,0,0,0,0,2
ppt-1027,img-713765,written,0.4666666666666667,16,1,0,1.9375,5.9375,0,0,0,0,0,2
ppt-1027,img-713769,written,0.5,12,0,2,1.4166666666666667,4.5,0,0,0,0,0,2
ppt-1027,img-713770,written,0.5454545454545454,11,1,1,1.7272727272727273,5.090909090909091,0,0,0,0,0,1
ppt-1027,img-713779,written,0.3333333333333333,15,0,0,1.9333333333333333,5.733333333333333,0,0,0,0,0,1
ppt-1027,img-713780,written,0.3333333333333333,9,0,0,1.4444444444444444,4.444444444444445,0,0,0,0,0,1
ppt-1027,img-713786,written,0.45454545454545453,10,0,1,1.9,6.4,0,0,0,0,0,2
ppt-1027,img-713788,written,0.5625,17,2,1,1.3529411764705883,4.0588235294117645,0,0,0,1,0,2
ppt-1027,img-713790,written,0.47368421052631576,22,0,4,1.7272727272727273,6.136363636363637,0,0,0,0,0,4
ppt-1027,img-713796,written,0.23076923076923078,13,0,0,2.0,5.923076923076923,0,0,0,0,0,1
ppt-1027,img-713807,written,0.4444444444444444,18,1,0,1.7777777777777777,5.277777777777778,0,0,0,0,0,4
ppt-1027,img-713829,written,0.23529411764705882,17,1,0,2.0588235294117645,5.882352941176471,0,0,0,0,0,2
ppt-1027,img-713858,written,0.3939393939393939,35,0,1,1.5714285714285714,4.742857142857143,0,0,0,0,0,5
ppt-1027,img-713888,written,0.38461538461538464,13,0,0,1.7692307692307692,5.6923076923076925,0,0,0,0,0,1
ppt-1027,img-713920,written,0.38461538461538464,14,0,0,1.2142857142857142,3.9285714285714284,0,0,0,0,0,1
ppt-1027,img-713936,written,0.23529411764705882,17,0,2,1.3529411764705883,4.294117647058823,0,0,0,0,0,1
ppt-1027,img-1159293,written,0.5,18,2,0,1.5555555555555556,4.777777777777778,0,0,0,0,0,3
ppt-1027,img-1159318,written,0.5,21,0,1,1.5714285714285714,4.809523809523809,0,0,0,0,0,4
ppt-1027,img-1159325,written,0.47619047619047616,21,3,1,1.6666666666666667,5.285714285714286,0,0,0,0,0,2
ppt-1027,img-1159329,written,0.47368421052631576,19,0,2,1.631578947368421,5.105263157894737,0,0,0,0,0,3
ppt-1027,img-1159335,written,0.45454545454545453,22,0,0,1.3636363636363635,4.454545454545454,0,0,0,1,0,4
ppt-1027,img-1159353,written,0.5,14,0,1,1.6428571428571428,5.214285714285714,0,0,0,0,0,2
ppt-1027,img-1159365,written,0.4,22,1,1,1.5454545454545454,4.5,0,0,0,0,0,3
ppt-1027,img-1159379,written,0.41379310344827586,29,0,1,1.2413793103448276,3.7586206896551726,0,0,0,0,0,5
ppt-1027,img-1159392,written,0.4375,17,1,1,1.588235294117647,4.529411764705882,0,0,0,0,0,3
ppt-1028,img-61513,written,0.6538461538461539,26,0,1,1.4230769230769231,4.423076923076923,0,0,0,0,0,4
ppt-1028,img-61514,written,0.4666666666666667,15,0,1,1.4,4.333333333333333,0,0,0,0,0,2
ppt-1028,img-61537,written,0.5,10,1,2,1.4,4.3,0,0,0,0,0,1
ppt-1028,img-61574,written,0.3333333333333333,12,0,2,1.5,5.166666666666667,0,0,0,0,0,2
ppt-1028,img-107906,written,0.5263157894736842,19,0,0,1.4736842105263157,4.684210526315789,0,1,0,0,0,3
ppt-1028,img-107909,written,0.3333333333333333,9,0,0,1.5555555555555556,4.0,0,1,0,0,0,1
ppt-1028,img-107930,written,0.38461538461538464,13,0,0,1.2307692307692308,3.6923076923076925,0,1,0,0,0,1
ppt-1028,img-107933,written,0.5384615384615384,13,0,0,1.5384615384615385,4.461538461538462,0,1,0,0,0,3
ppt-1028,img-107955,written,0.5294117647058824,17,0,1,1.3529411764705883,4.0,0,1,0,0,0,2
ppt-1028,img-107964,written,0.5,18,0,1,1.5,4.5,0,1,0,0,0,3
ppt-1028,img-150273,written,0.4782608695652174,23,0,0,1.391304347826087,3.9565217391304346,0,1,0,0,0,5
ppt-1028,img-150277,written,0.375,8,0,0,1.5,5.0,0,1,0,0,0,0
ppt-1028,img-150280,written,0.45454545454545453,11,0,0,1.4545454545454546,4.363636363636363,0,1,0,0,0,2
ppt-1028,img-150290,written,0.4782608695652174,23,0,0,1.3478260869565217,4.521739130434782,0,1,0,0,0,3
ppt-1028,img-150296,written,0.375,24,0,0,1.375,4.125,0,1,0,0,0,3
ppt-1028,img-150303,written,0.5714285714285714,22,0,1,1.6818181818181819,5.2272727272727275,0,1,0,0,0,1
ppt-1028,img-150374,written,0.23076923076923078,13,1,2,1.4615384615384615,4.3076923076923075,0,1,0,0,0,0
ppt-1028,img-150384,written,0.45454545454545453,22,1,0,1.4090909090909092,4.363636363636363,0,1,0,0,0,3
ppt-1028,img-150432,written,0.4782608695652174,24,0,3,1.1666666666666667,3.25,0,2,0,0,0,1
ppt-1028,img-150458,written,0.35294117647058826,17,0,0,1.411764705882353,4.529411764705882,0,1,0,0,0,4
